Date,MMWR_week,Location,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Distributed_Unk_Manuf,Dist_Per_100K,Distributed_Per_100k_12Plus,Distributed_Per_100k_18Plus,Distributed_Per_100k_65Plus,Administered,Administered_12Plus,Administered_18Plus,Administered_65Plus,Administered_Janssen,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf,Administered_Fed_LTC,Administered_Fed_LTC_Residents,Administered_Fed_LTC_Staff,Administered_Fed_LTC_Unk,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose1_Residents,Administered_Fed_LTC_Dose1_Staff,Administered_Fed_LTC_Dose1_Unk,Admin_Per_100K,Admin_Per_100k_12Plus,Admin_Per_100k_18Plus,Admin_Per_100k_65Plus,Recip_Administered,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Series_Complete_Janssen,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Unk_Manuf,Series_Complete_Janssen_12Plus,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Unk_Manuf_12Plus,Series_Complete_Janssen_18Plus,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Janssen_65Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_FedLTC,Series_Complete_FedLTC_Residents,Series_Complete_FedLTC_Staff,Series_Complete_FedLTC_Unknown
03/01/2021,9,VT,206910,0,0,0,0,33159,0,40572,0,168050,0,167924,0,0,90185,77719,146,20349,9329,6699,4321,13029,5558,4179,3292,26932,0,32927,0,164453,107238,17.2,0,0,107148,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,US,96402490,0,0,0,0,29037,0,37775,0,76899987,0,76839184,0,377,37522293,39262524,114793,7154531,3326805,2342086,1485640,4649038,2036571,1486587,1125880,23163,0,30109,0,76899987,50732997,15.3,0,0,50688624,19.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,IN,1848620,0,0,0,0,27459,0,35797,0,1615149,0,1614837,0,0,757039,856700,1410,122887,78790,30094,14003,79350,48990,19837,10523,23991,0,31270,0,1615237,1016048,15.1,0,0,1015823,19.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,DC,284655,0,0,0,0,40334,0,49284,0,198047,0,198034,0,0,77448,120599,0,7649,3672,3118,859,5269,2308,2228,733,28062,0,34287,0,126332,84724,12,0,0,84717,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,LA,1331680,0,0,0,0,28646,0,37395,0,1076576,0,1076366,0,0,446388,629473,715,105539,36977,18486,50076,73388,22902,12534,37952,23158,0,30225,0,1060951,678364,14.6,0,0,678192,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,CO,1700660,0,0,0,0,29532,0,37799,0,1412910,0,1412387,0,0,693999,718564,347,124257,52154,40184,31919,80977,32257,25641,23079,24535,0,31392,0,1412808,924947,16.1,0,0,924546,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,FL,6313355,0,0,0,0,29395,0,36604,0,5047960,0,5044463,0,0,2509245,2533476,5239,383773,199932,109586,74255,234609,117815,66565,50229,23503,0,29247,0,4962701,3166839,14.7,0,0,3163741,18.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,ID,485195,0,0,0,0,27150,0,36239,0,404250,0,404244,0,12,215017,189093,128,26319,8178,4624,13517,16282,4755,2857,8670,22621,0,30193,0,408870,263438,14.7,0,0,263429,19.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,MH,21000,0,0,0,0,35951,0,46091,0,11197,0,11189,0,0,11197,0,0,0,0,0,0,0,0,0,0,19169,0,24558,0,11208,8819,15.1,0,0,8810,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,AS,29450,0,0,0,0,52883,0,67799,0,20338,0,20071,0,0,4639,15699,0,0,0,0,0,0,0,0,0,36521,0,46207,0,20460,12355,22.2,0,0,12173,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,KS,867585,0,0,0,0,29780,0,39203,0,620939,0,620442,0,0,353492,267357,90,87486,44385,27167,15934,54811,26139,17735,10937,21314,0,28035,0,656971,439896,15.1,0,0,439555,19.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,ND,246570,0,0,0,0,32356,0,42374,0,238585,0,238344,0,0,118201,120384,0,6449,2939,2170,1340,3615,1601,1206,808,31308,0,40960,0,230945,149458,19.6,0,0,149282,25.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,CA,11587650,0,0,0,0,29327,0,37846,0,9106077,0,9101381,0,352,4460552,4645163,10,740116,352214,306856,81046,468457,214400,195981,58076,23046,0,29726,0,9091366,6294258,15.9,0,0,6290539,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,PR,1036820,0,0,0,0,32465,0,39559,0,554664,0,554500,0,0,231043,323374,247,69979,9280,8701,51998,52047,6862,6332,38853,17367,0,21156,0,556599,358606,11.2,0,0,358469,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,HI,497760,0,0,0,0,35156,0,44602,0,389644,0,389432,0,0,123895,171989,93760,21481,9671,10536,1274,13851,5922,6953,976,27520,0,34895,0,392208,250646,17.7,0,0,250495,22.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,UT,820950,0,0,0,0,25607,0,36089,0,688506,0,687935,0,0,329568,358938,0,54298,20326,18268,15704,34518,12646,11514,10358,21476,0,30242,0,687888,391925,12.2,0,0,391541,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,WY,195855,0,0,0,0,33841,0,44010,0,156741,0,156688,0,0,83186,73515,40,6651,1337,627,4687,3876,737,386,2753,27082,0,35209,0,154969,99880,17.3,0,0,99840,22.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,GA,2881145,0,0,0,0,27136,0,35510,0,2072628,0,2072084,0,0,1168539,903897,192,116558,68159,35859,12540,71892,40368,22005,9519,19521,0,25539,0,2045972,1260430,11.9,0,0,1260016,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,MA,2091730,0,0,0,0,30348,0,37759,0,1803528,0,1802308,0,0,889964,913537,27,299038,133422,120834,44782,181296,76368,69882,35046,26167,0,32534,0,1788262,1260542,18.3,0,0,1259646,22.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,IA,901745,0,0,0,0,28581,0,37136,0,734845,0,734291,0,0,423089,311637,119,134319,59925,43794,30600,89184,36185,28906,24093,23291,0,30240,0,741520,546840,17.3,0,0,546434,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,MN,1599790,0,0,0,0,28367,0,36891,0,1429631,0,1428889,0,2,630968,798523,138,154589,66800,56385,31404,104866,42499,38166,24201,25350,0,32950,0,1438860,963223,17.1,0,0,962703,22.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,DS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,WA,2245010,0,0,0,0,29482,0,37720,0,1800030,0,1799073,0,0,922241,876932,857,144691,61721,43307,39663,98106,40788,29951,27367,23638,0,30227,0,1806516,1166618,15.3,0,0,1165944,19.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,DD2,1434935,0,0,0,0,0,0,0,0,995054,0,994783,0,0,457772,536883,399,0,0,0,0,0,0,0,0,0,0,0,0,995054,680202,0,0,0,679962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,OH,3301865,0,0,0,0,28247,0,36240,0,2660844,0,2659678,0,0,1409748,1249481,1615,348966,161529,107941,79496,226954,96611,67452,62891,22763,0,29192,0,2651938,1723002,14.7,0,0,1722235,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,LTC,11705785,0,0,0,0,0,0,0,0,7154531,0,0,0,0,1747143,5401368,6020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,NY,5757205,0,0,0,0,29595,0,37323,0,4355544,0,4353823,0,0,2253872,2101216,456,388330,188229,131493,68608,248016,111388,80261,56367,22389,0,28225,0,4330929,2777745,14.3,0,0,2776336,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,BP2,57155,0,0,0,0,0,0,0,0,60283,0,60280,0,0,23836,36447,0,0,0,0,0,0,0,0,0,0,0,0,0,60283,36995,0,0,0,36993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,VI,36080,0,0,0,0,34467,0,44189,0,19470,0,19458,0,0,9687,9783,0,100,0,0,100,97,0,0,97,18600,0,23831,0,19136,12685,12.1,0,0,12675,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,IL,3575135,0,0,0,0,28213,0,36281,0,2906555,0,2904619,0,0,1415046,1490481,1028,388996,144987,97178,146831,274019,91024,62866,120129,22937,0,29477,0,2936886,2045444,16.1,0,0,2043918,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,MI,2704700,0,0,0,0,27083,0,34486,0,2357259,0,2356744,0,0,1015145,1342114,0,252838,120787,67934,64117,172566,76711,45674,50181,23604,0,30049,0,2396728,1514180,15.2,0,0,1513819,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,VA2,2597405,0,0,0,0,0,0,0,0,2356446,0,2356427,0,0,1257703,1098743,0,0,0,0,0,0,0,0,0,0,0,0,0,2356446,1532520,0,0,0,1532506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,WI,1588665,0,0,0,0,27285,0,34871,0,1500923,0,1500304,0,0,650938,849863,122,149579,67343,45552,36684,110716,46985,32535,31196,25778,0,32931,0,1505084,971107,16.7,0,0,970679,21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,KY,1317325,0,0,0,0,29486,0,38020,0,1046835,0,1046496,0,2,551381,495403,49,92505,42555,26879,23071,62902,26664,17557,18681,23431,0,30204,0,1075995,713307,16,0,0,713031,20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,NM,738705,0,0,0,0,35230,0,45571,0,711612,0,709884,0,1,309948,400950,713,36825,10973,10376,15476,25098,6687,6770,11641,33938,0,43793,0,726722,470185,22.4,0,0,468465,28.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,MP,29650,0,0,0,0,52125,0,66827,0,18583,0,18578,0,0,2065,16518,0,1,0,0,1,1,0,0,1,32669,0,41873,0,18578,10926,19.2,0,0,10922,24.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,AZ,2148015,0,0,0,0,29511,0,38096,0,1849259,0,1846750,0,0,818591,1030295,373,101638,47654,30078,23906,75178,34289,21615,19274,25406,0,32753,0,1808630,1244879,17.1,0,0,1243096,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,MO,1694635,0,0,0,0,27611,0,35550,0,1375027,0,1374510,0,0,516419,858448,160,142124,77744,42015,22365,93857,48728,28089,17040,22404,0,28835,0,1324709,865315,14.1,0,0,864950,18.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,FM,30000,0,0,0,0,28946,0,37109,0,15022,0,15018,0,0,15022,0,0,56,0,56,0,56,0,56,0,14494,0,18577,0,15167,10628,10.3,0,0,10624,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,AL,1402280,0,0,0,0,28599,0,36758,0,948393,0,948146,0,0,502943,445450,0,77355,41649,26097,9609,48718,25176,17080,6462,19342,0,24854,0,971485,653309,13.3,0,0,653079,17.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,NH,412275,0,0,0,0,30321,0,37328,0,324806,0,324240,0,0,182899,141880,27,46346,21213,18976,6157,27898,12143,10832,4923,23888,0,29357,0,337105,236501,17.4,0,0,236096,21.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,VA,2536495,0,0,0,0,29717,0,38002,0,2136926,0,2135454,0,3,1007308,1129461,154,197480,100744,72266,24470,120325,59660,43810,16855,25036,0,31993,0,2153385,1379963,16.2,0,0,1378845,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,WV,605255,0,0,0,0,33773,0,42249,0,534053,0,533595,0,0,269514,264539,0,25934,0,0,25934,17465,0,0,17465,29800,0,37247,0,524652,318168,17.8,0,0,317887,22.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,IH2,868080,0,0,0,0,41678,0,0,0,569259,0,566734,0,0,303400,265859,0,0,0,0,0,0,0,0,0,27331,0,0,0,569259,388629,18.7,0,0,386564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,MT,341645,0,0,0,0,31966,0,40663,0,284679,0,284412,0,0,161606,123002,71,20683,10292,6769,3622,13562,6498,4509,2555,26636,0,33851,0,285793,191091,17.9,0,0,190876,22.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,OK,1399890,0,0,0,0,35378,0,46589,0,1119049,0,1118423,0,0,531912,587131,6,63069,30350,15042,17677,43171,19022,11032,13117,28280,0,37222,0,1112192,704200,17.8,0,0,703701,23.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,RI,308415,0,0,0,0,29113,0,36078,0,269512,0,269386,0,0,150417,119095,0,47419,23718,14944,8757,29638,13720,8854,7064,25441,0,31512,0,270190,192198,18.1,0,0,192113,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/28/2021,9,GU,51300,0,0,0,0,30947,0,39675,0,55213,0,55196,0,0,26046,29167,0,1,0,0,1,1,0,0,1,33307,0,42689,0,55200,34485,20.8,0,0,34475,26.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/28/2021,9,MA,2091730,0,0,0,0,30348,0,37759,0,1735916,0,1734814,0,0,850688,885201,27,297771,132923,120066,44782,181017,76245,69726,35046,25186,0,31316,0,1721336,1220455,17.7,0,0,1219632,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/28/2021,9,AZ,2148015,0,0,0,0,29511,0,38096,0,1792447,0,1790120,0,0,793364,998713,370,100245,46895,29444,23906,74686,34039,21373,19274,24626,0,31748,0,1753312,1220706,16.8,0,0,1219024,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/28/2021,9,AR,892660,0,0,0,0,29580,0,38516,0,649311,0,649103,0,0,312045,337203,63,28001,7485,3464,17052,18845,4629,2272,11944,21516,0,28007,0,650804,419502,13.9,0,0,419328,18.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/28/2021,9,MI,2704700,0,0,0,0,27083,0,34486,0,2318415,0,2317907,0,0,994058,1324357,0,251811,120219,67475,64117,172174,76492,45501,50181,23215,0,29554,0,2357186,1491316,14.9,0,0,1490960,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/28/2021,9,SD,329300,0,0,0,0,37223,0,49329,0,278285,0,277947,0,0,143067,135205,13,12415,7662,2034,2719,8485,5070,1434,1981,31457,0,41636,0,278217,184028,20.8,0,0,183771,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/28/2021,9,AL,1402280,0,0,0,0,28599,0,36758,0,942502,0,942261,0,0,501080,441422,0,77221,41564,26048,9609,48695,25168,17065,6462,19222,0,24700,0,965129,649745,13.3,0,0,649521,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/28/2021,9,ME,416090,0,0,0,0,30954,0,37986,0,332999,0,332839,0,0,172417,160562,20,36225,16265,14266,5694,23181,9569,9377,4235,24773,0,30386,0,338734,227707,16.9,0,0,227596,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/28/2021,9,VA,2536495,0,0,0,0,29717,0,38002,0,2086194,0,2084773,0,0,983697,1102341,156,196144,100061,71613,24470,119653,59233,43565,16855,24441,0,31234,0,2102240,1349077,15.8,0,0,1348001,20.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/28/2021,9,MD,1837445,0,0,0,0,30393,0,39003,0,1325977,0,1325536,0,0,664465,660717,795,155501,72842,56676,25983,106756,48174,37612,20970,21933,0,28137,0,1374655,884208,14.6,0,0,883873,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/28/2021,9,VA2,2597405,0,0,0,0,0,0,0,0,2303674,0,2303655,0,0,1228373,1075301,0,0,0,0,0,0,0,0,0,0,0,0,0,2303674,1497145,0,0,0,1497131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/28/2021,9,DC,284655,0,0,0,0,40334,0,49284,0,194746,0,194733,0,0,76355,118391,0,7649,3672,3118,859,5269,2308,2228,733,27594,0,33715,0,124165,83668,11.9,0,0,83661,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/28/2021,9,MH,21000,0,0,0,0,35951,0,46091,0,11197,0,11189,0,0,11197,0,0,0,0,0,0,0,0,0,0,19169,0,24558,0,11208,8819,15.1,0,0,8810,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/28/2021,9,ND,246570,0,0,0,0,32356,0,42374,0,234209,0,233969,0,0,117317,116892,0,6449,2939,2170,1340,3615,1601,1206,808,30734,0,40208,0,226998,147054,19.3,0,0,146879,25.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/28/2021,9,VI,36080,0,0,0,0,34467,0,44189,0,19369,0,19357,0,0,9586,9783,0,100,0,0,100,97,0,0,97,18503,0,23707,0,19033,12681,12.1,0,0,12671,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/28/2021,9,GA,2881145,0,0,0,0,27136,0,35510,0,2072451,0,2071907,0,0,1168362,903897,192,116307,68042,35725,12540,71808,40329,21960,9519,19519,0,25536,0,2045213,1259837,11.9,0,0,1259424,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/28/2021,9,MO,1694635,0,0,0,0,27611,0,35550,0,1279404,0,1278948,0,0,472319,806932,153,141832,77567,41900,22365,93766,48676,28050,17040,20846,0,26830,0,1231254,807368,13.2,0,0,807044,16.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/28/2021,9,FM,30000,0,0,0,0,28946,0,37109,0,14715,0,14711,0,0,14715,0,0,56,0,56,0,56,0,56,0,14198,0,18197,0,14858,10619,10.2,0,0,10615,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/28/2021,9,BP2,57155,0,0,0,0,0,0,0,0,60283,0,60280,0,0,23836,36447,0,0,0,0,0,0,0,0,0,0,0,0,0,60283,36995,0,0,0,36993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/28/2021,9,HI,497760,0,0,0,0,35156,0,44602,0,382798,0,382589,0,0,120002,169036,93760,21309,9608,10427,1274,13799,5914,6909,976,27036,0,34282,0,385277,248020,17.5,0,0,247871,22.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/28/2021,9,TX,7615175,0,0,0,0,26263,0,35262,0,5566612,0,5548777,0,0,2824842,2741626,144,444982,207129,143686,94167,279915,123879,88172,67864,19198,0,25693,0,5342250,3533100,12.2,0,0,3521373,16.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/28/2021,9,UT,820950,0,0,0,0,25607,0,36089,0,688505,0,687934,0,0,329567,358938,0,54173,20255,18214,15704,34475,12629,11488,10358,21476,0,30242,0,687737,391851,12.2,0,0,391467,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/28/2021,9,NJ,2508320,0,0,0,0,28240,0,36124,0,2065666,0,2063664,0,0,1119628,945563,475,228018,110630,91633,25755,142920,67465,57106,18349,23256,0,29720,0,2158103,1423424,16,0,0,1421892,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/28/2021,9,CA,11587650,0,0,0,0,29327,0,37846,0,8821044,0,8816524,0,0,4299965,4520719,360,730233,347232,301955,81046,464931,212864,193991,58076,22325,0,28796,0,8806969,6141765,15.5,0,0,6138201,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/28/2021,9,DE,291815,0,0,0,0,29968,0,37889,0,219312,0,219244,0,0,109537,109748,27,35097,11126,8081,15890,24135,6590,5110,12435,22522,0,28466,0,214316,144139,14.8,0,0,144087,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/28/2021,9,MP,29650,0,0,0,0,52125,0,66827,0,18363,0,18358,0,0,1845,16518,0,1,0,0,1,1,0,0,1,32283,0,41377,0,18358,10707,18.8,0,0,10703,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/28/2021,9,FL,6313355,0,0,0,0,29395,0,36604,0,5044420,0,5040923,0,0,2506961,2532220,5239,382313,199334,108724,74255,234203,117630,66344,50229,23487,0,29226,0,4958700,3163425,14.7,0,0,3160329,18.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/28/2021,9,CO,1700660,0,0,0,0,29532,0,37799,0,1371577,0,1371092,0,0,677569,693661,347,123927,52028,39980,31919,80883,32231,25573,23079,23817,0,30474,0,1371359,901484,15.7,0,0,901115,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/28/2021,9,IN,1848620,0,0,0,0,27459,0,35797,0,1590344,0,1590034,0,0,744566,844376,1402,122295,78347,29945,14003,79260,48936,19801,10523,23623,0,30789,0,1590133,1004776,14.9,0,0,1004552,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/28/2021,9,MN,1599790,0,0,0,0,28367,0,36891,0,1393985,0,1393248,0,0,607020,786825,140,153481,66320,55804,31357,104582,42398,38001,24183,24718,0,32129,0,1402565,941537,16.7,0,0,941021,21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
